alt,lat,lon,sats,signal,speed,ts,veh_id,dev_id,date,task_id,next_task_id,line_id,route_id,driver_id,car_no,course_no,pt,primary_veh_id,prev_stop_id,prev_stop_dev,cur_stop_id,cur_stop_dev,seg_fraction,status,in_depot
554.6,42.6723466520038,23.38715420118708,10,31,23.7,1738074293477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.887,on task,False
554.3,42.671651894855586,23.38708671711494,10,31,21.7,1738074298478,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,-1.0,TB0256,0.0,0.0,on task,False
552.1,42.67185717591857,23.386884318446512,10,31,8.9,1738074303477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.0,on task,False
551.5,42.67159304876697,23.38675057140319,9,31,0.0,1738074308477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.0,on task,False
552.0,42.67185696285583,23.386671518261338,10,31,0.0,1738074313477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.0,on task,False
551.8,42.671593072279336,23.38705569294975,10,31,0.0,1738074318476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.0,on task,False
551.7,42.67167127132608,23.386913550483712,10,31,0.0,1738074323477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.0,on task,False
551.6,42.67162235283128,23.386965281997423,10,31,4.6,1738074328477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.0,on task,False
551.6,42.67152369448905,23.38679383374391,9,31,19.4,1738074333477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.031,on task,False
553.0,42.67138399784012,23.386454214665232,10,31,20.6,1738074338480,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.081,on task,False
550.6,42.67079031353889,23.386390191528083,10,31,21.7,1738074343479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.148,on task,False
548.6,42.67092247418578,23.386287636136583,10,31,27.4,1738074348479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.221,on task,False
550.1,42.67054634708224,23.38644323153826,9,31,26.3,1738074353480,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.285,on task,False
549.6,42.67006585028524,23.385984800895873,8,31,40.2,1738074358481,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.376,on task,False
554.1,42.66947178811137,23.386240326512084,7,31,45.6,1738074363482,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.495,on task,False
557.6,42.66868598036904,23.385779872010826,9,31,41.1,1738074368479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.614,on task,False
556.3,42.66837615385656,23.38569487658008,10,31,27.4,1738074373479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.709,on task,False
555.5,42.66833108004004,23.385671536677155,9,31,13.0,1738074378479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.762,on task,False
555.9,42.667996281458755,23.38602401882821,10,31,17.6,1738074383478,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.798,on task,False
555.3,42.66793570789068,23.38589412179131,9,31,17.6,1738074388476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.851,on task,False
557.4,42.66779979320501,23.386238894309443,8,29,14.6,1738074393482,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.887,on task,False
556.8,42.66775883979844,23.38630973381295,8,29,17.6,1738074398476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1986,0.0,TB0256,0.0,0.936,on task,False
552.7,42.6674935951776,23.38667542906875,9,29,23.9,1738074428477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0256,0.0,TB0578,0.0,0.018,on task,False
552.8,42.66690522408072,23.387092962376204,10,29,38.5,1738074433477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0256,0.0,TB0578,0.0,0.085,on task,False
551.5,42.666454009088,23.38750460234225,10,29,40.6,1738074438478,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0256,0.0,TB0578,0.0,0.174,on task,False
552.4,42.66644383680908,23.388066925333728,10,29,38.0,1738074443478,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0256,0.0,TB0578,0.0,0.258,on task,False
552.3,42.666119217898064,23.38808596468121,10,29,43.2,1738074448476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0256,0.0,TB0578,0.0,0.343,on task,False
552.7,42.665610987023875,23.388546151630408,7,31,41.1,1738074453482,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0256,0.0,TB0578,0.0,0.433,on task,False
553.5,42.66513006443437,23.38927518042831,9,31,37.8,1738074458477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0256,0.0,TB0578,0.0,0.518,on task,False
553.5,42.66473741312817,23.389373443941963,8,31,37.2,1738074463477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0256,0.0,TB0578,0.0,0.597,on task,False
553.6,42.66429701845372,23.390101387600033,10,31,34.4,1738074468477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0256,0.0,TB0578,0.0,0.675,on task,False
555.8,42.66393218961562,23.39006951871293,10,31,24.4,1738074473477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0256,0.0,TB0578,0.0,0.738,on task,False
555.0,42.66392517014806,23.39052521382892,10,31,22.0,1738074478476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0256,0.0,TB0578,0.0,0.788,on task,False
555.5,42.66367494444369,23.39086058659973,10,31,18.3,1738074483479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0256,0.0,TB0578,0.0,0.835,on task,False
559.4,42.66356425390425,23.390926322497855,10,31,25.4,1738074488477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0256,0.0,TB0578,0.0,0.889,on task,False
560.0,42.66340610254798,23.39145509557877,10,31,22.2,1738074493477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0256,0.0,TB0578,0.0,0.938,on task,False
562.0,42.66315460124463,23.391665990657017,10,31,8.3,1738074498479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0578,0.0,TB0235,0.0,0.0,on task,False
561.4,42.662946461594395,23.391386637151683,10,31,0.0,1738074503477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0578,0.0,TB0235,0.0,0.0,on task,False
560.3,42.663057016302865,23.391305398595456,9,31,0.0,1738074508477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0578,0.0,TB0235,0.0,0.0,on task,False
559.8,42.662981791096875,23.39152535062976,10,30,0.0,1738074513479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0578,0.0,TB0235,0.0,0.0,on task,False
560.8,42.66291693648697,23.391699010499565,8,30,3.3,1738074518477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0578,0.0,TB0235,0.0,0.0,on task,False
560.9,42.66269604947021,23.391833044953227,8,30,10.4,1738074523476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0578,0.0,TB0235,0.0,0.002,on task,False
558.4,42.6627568771179,23.391482859411777,8,30,10.2,1738074528476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0578,0.0,TB0235,0.0,0.035,on task,False
557.4,42.6621001528011,23.392865575651108,10,30,18.7,1738074558479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0578,0.0,TB0235,0.0,0.267,on task,False
558.3,42.66194136992112,23.392668060794737,10,30,20.0,1738074563476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0578,0.0,TB0235,0.0,0.309,on task,False
557.6,42.66165580513498,23.392901644402695,9,30,24.6,1738074568476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0578,0.0,TB0235,0.0,0.364,on task,False
558.1,42.66122926450352,23.393415610763128,10,30,34.1,1738074573478,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0578,0.0,TB0235,0.0,0.446,on task,False
558.5,42.65928659540106,23.395149233703695,9,31,25.7,1738074603477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0235,0.0,TB0142,0.0,0.0,on task,False
558.1,42.65912928359043,23.395484417361228,8,31,5.6,1738074608476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0235,0.0,TB0142,0.0,0.0,on task,False
559.5,42.65943432559041,23.395598638302346,9,31,0.0,1738074613476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0235,0.0,TB0142,0.0,0.0,on task,False
560.8,42.65936287155003,23.39534930683745,9,31,0.0,1738074618480,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0235,0.0,TB0142,0.0,0.0,on task,False
561.1,42.659491637011094,23.395535731239036,9,31,0.0,1738074623477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0235,0.0,TB0142,0.0,0.0,on task,False
561.0,42.659018810537496,23.39564633995136,9,31,7.6,1738074628476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0235,0.0,TB0142,0.0,0.0,on task,False
558.5,42.65794022528583,23.397308634282915,9,31,0.7,1738074658477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,-1.0,TB0144,0.0,0.0,on task,False
559.1,42.65787422839408,23.397505653495895,9,31,0.0,1738074663478,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.0,on task,False
558.7,42.65791959181437,23.397517810075342,9,31,0.0,1738074668477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.0,on task,False
558.3,42.65826202972445,23.39750171891825,9,31,2.0,1738074673476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.0,on task,False
558.0,42.65798166007587,23.39764859019275,10,31,18.5,1738074678477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.018,on task,False
559.1,42.65806305392547,23.398001435802527,10,31,31.1,1738074683479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.084,on task,False
559.6,42.6575676933032,23.39820309631321,9,31,31.5,1738074688479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.166,on task,False
558.7,42.657623240502566,23.3990446713809,8,31,30.6,1738074693480,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.247,on task,False
560.6,42.657300933027344,23.399275124248454,10,31,34.4,1738074698479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.327,on task,False
562.2,42.657238135809166,23.39961872996557,10,31,27.0,1738074703480,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.41,on task,False
560.3,42.6566358989864,23.40122450214948,10,31,11.3,1738074733479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.646,on task,False
558.1,42.65710339180821,23.401205559790363,10,31,13.0,1738074738478,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.68,on task,False
558.4,42.657296264247435,23.401315607116455,10,31,25.9,1738074743476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.731,on task,False
558.3,42.65748994390666,23.401805512585867,10,31,24.4,1738074748479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.794,on task,False
560.3,42.65759814448541,23.401781344297316,10,31,18.7,1738074753485,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.85,on task,False
559.1,42.65763571508956,23.401839782601662,10,31,12.6,1738074758477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0142,0.0,TB0144,0.0,0.871,on task,False
558.7,42.65728921336067,23.402979617411635,10,31,11.1,1738074788476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0144,-1.0,TB0146,0.0,0.0,on task,False
558.5,42.657195058523094,23.402935151801497,10,31,29.3,1738074793477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0144,-1.0,TB0146,0.0,0.066,on task,False
557.7,42.656897468550184,23.403813518128185,9,31,40.0,1738074798480,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0144,-1.0,TB0146,0.0,0.187,on task,False
561.1,42.65692076059685,23.404066095382156,10,31,37.4,1738074803477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0144,-1.0,TB0146,0.0,0.315,on task,False
561.5,42.65602432703397,23.406663533638376,10,31,20.7,1738074833477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0144,-1.0,TB0146,0.0,0.903,on task,False
562.1,42.655789655519634,23.407094834538977,10,28,2.8,1738074838477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0146,-1.0,TB0516,0.0,0.0,on task,False
561.4,42.656167830056866,23.40700832717013,8,28,0.0,1738074843476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0146,0.0,TB0516,0.0,0.0,on task,False
561.8,42.65603950522961,23.40712460109989,9,28,0.0,1738074848476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0146,0.0,TB0516,0.0,0.0,on task,False
561.3,42.65613447480423,23.406930154326503,9,28,9.4,1738074853477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0146,0.0,TB0516,0.0,0.0,on task,False
562.9,42.65511602970686,23.40998836729884,9,31,17.0,1738074908479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0146,0.0,TB0516,0.0,0.678,on task,False
564.1,42.654573843108714,23.410261460971068,9,31,15.7,1738074913480,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0146,0.0,TB0516,0.0,0.729,on task,False
564.8,42.6547703247744,23.41039447598993,9,31,25.4,1738074918479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0146,0.0,TB0516,0.0,0.822,on task,False
565.8,42.65460982613623,23.41097378924626,9,31,33.2,1738074923479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0516,0.0,TB0605,0.0,0.0,on task,False
566.0,42.65423105821723,23.41136851066834,9,31,31.3,1738074928479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0516,0.0,TB0605,0.0,0.071,on task,False
566.2,42.65349974830185,23.41352824961017,9,31,25.2,1738074958479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0516,0.0,TB0605,0.0,0.629,on task,True
565.2,42.65353540939172,23.413799073089304,9,31,17.8,1738074963483,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0516,0.0,TB0605,0.0,0.721,on task,True
565.4,42.65382072356298,23.414197550515777,9,31,15.4,1738074968476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0516,0.0,TB0605,0.0,0.809,on task,True
563.6,42.6538987531941,23.413708324589933,9,31,0.0,1738074998476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0605,0.0,TB2424,0.0,0.0,on task,True
563.6,42.65380893937672,23.41377826526441,9,31,0.0,1738075003477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0605,0.0,TB2424,0.0,0.0,on task,True
563.6,42.653757115116065,23.413619955926357,8,31,0.0,1738075008479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0605,0.0,TB2424,0.0,0.0,on task,True
563.5,42.65391821359298,23.413604300883502,8,31,0.0,1738075013477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0605,0.0,TB2424,0.0,0.0,on task,True
563.6,42.65406188823721,23.41380998627419,9,31,0.0,1738075043477,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.5,42.65406872338465,23.413948159087344,9,31,0.0,1738075048477,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.5,42.65403671001667,23.413994294953408,9,31,0.0,1738075053481,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.5,42.65390890500968,23.41405220032033,9,31,0.0,1738075058476,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.653790570472665,23.41394407317164,9,31,0.0,1738075063477,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.6536895838701,23.4136112512425,9,31,0.0,1738075068476,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.65388434410906,23.413860882371704,9,31,0.0,1738075073477,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.654089897811886,23.41363706401691,9,31,0.0,1738075078476,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.65366481653279,23.413885490436737,9,31,0.0,1738075083479,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.65408321473706,23.41385970980476,9,31,0.0,1738075088477,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.65392351469389,23.414008823731915,9,31,0.0,1738075093477,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.65377445343921,23.413965543656293,9,31,0.0,1738075098479,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.65390987883552,23.413730473826664,9,31,0.0,1738075153476,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.65382083793615,23.414016847429043,9,31,0.0,1738075158477,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.65362458417536,23.41370726276349,9,31,0.0,1738075163478,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.65411234324042,23.413768414065085,9,31,0.0,1738075168476,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.653766106742104,23.41393395583536,9,31,0.0,1738075173479,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.65406708874178,23.41374591427776,9,31,0.0,1738075178477,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.65368509203094,23.41401763072952,9,31,0.0,1738075183476,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.5,42.65399516972649,23.413595029168377,9,31,0.0,1738075188480,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.5,42.65408882802013,23.413683918647873,9,31,0.0,1738075193476,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.6,42.653899103430746,23.4139881218904,9,31,0.0,1738075198476,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
563.5,42.65392288643409,23.413588456713743,9,31,0.0,1738075203477,TB1620,406368,2025-01-28,,9755514,TB2,,14136,2,,,TB1620,,,TB0517,,,on break,True
